system:index,B11,B12,B4,B8,VH,VV,.geo
2912,3726.8,3067.657142857143,2377.4,3779.342857142857,-18.455493685468017,-11.054613045910866,"{""type"":""Point"",""coordinates"":[83.47976287489088,25.872651521859073]}"
2913,3547.6744186046512,2972.6744186046512,2229.7906976744184,4077.093023255814,-16.573701610633844,-9.974478279635745,"{""type"":""Point"",""coordinates"":[78.44748943570166,28.24452530536574]}"
2914,3658.3611111111113,2808.222222222222,1972.5,3760.0833333333335,-16.227589703576303,-9.548341388336253,"{""type"":""Point"",""coordinates"":[83.25553879089807,24.823893983168354]}"
2915,3536.2903225806454,2901.8645161290324,2142.967741935484,3744.7741935483873,-16.343950373953913,-9.939026143200858,"{""type"":""Point"",""coordinates"":[78.16655075446442,28.673570684991144]}"
2916,3896.5806451612902,3640.7419354838707,3097.8064516129034,3661.2258064516127,-18.44291146510263,-11.805002096653,"{""type"":""Point"",""coordinates"":[82.35674620507773,26.74043195409963]}"
2917,3680.753623188406,3005.9565217391305,2256.5797101449275,3970.985507246377,-16.988276373131445,-9.430872740721265,"{""type"":""Point"",""coordinates"":[82.67228343914638,25.558223385212187]}"
2918,3983.3783783783783,3387.689189189189,2381.162162162162,4071.0945945945946,-17.7303107991055,-11.019299848471357,"{""type"":""Point"",""coordinates"":[80.38854945105344,27.4505520002873]}"
2919,3620.972972972973,2998.0,2254.3513513513512,3975.6486486486488,-17.056441220711307,-10.40506966743307,"{""type"":""Point"",""coordinates"":[79.58720585132241,26.919662523722806]}"
2920,3703.75,3103.4375,2367.625,3804.6875,-18.09576371140404,-10.722306112613435,"{""type"":""Point"",""coordinates"":[83.91838195061148,26.33020891270633]}"
2921,3489.3414634146343,2910.951219512195,2217.731707317073,3678.951219512195,-17.30315311876405,-10.20519332783869,"{""type"":""Point"",""coordinates"":[78.77407297274817,27.71511933877781]}"
2922,3523.090909090909,2841.121212121212,2148.181818181818,3816.242424242424,-16.331011518229438,-9.59250050610085,"{""type"":""Point"",""coordinates"":[80.9975939423181,26.674348647296]}"
2923,3252.35,2603.95,1948.7,3541.45,-15.725011963801961,-9.429181546545436,"{""type"":""Point"",""coordinates"":[80.19432639484614,27.795853415025093]}"
2924,3504.7428571428572,2797.7428571428572,2103.0857142857144,3878.342857142857,-16.683876994678382,-10.22060763490572,"{""type"":""Point"",""coordinates"":[81.94796552224292,26.6990769588504]}"
2925,2775.4626865671644,2447.417910447761,2372.5373134328356,2991.4626865671644,-20.11708368292284,-13.162122816098757,"{""type"":""Point"",""coordinates"":[83.91278631470536,26.112487934474682]}"
2926,1387.4705882352941,1315.5882352941176,2055.8529411764707,1598.7058823529412,-28.71380094512457,-22.084752878836465,"{""type"":""Point"",""coordinates"":[82.81486959926058,24.15680841531486]}"
2927,3068.054054054054,2508.891891891892,2012.162162162162,3490.5675675675675,-15.722579202053106,-9.171473592034584,"{""type"":""Point"",""coordinates"":[80.3545042661984,28.621833895760236]}"
2928,3636.6875,2999.125,2197.1875,3668.15625,-16.147509082203975,-9.315620112356793,"{""type"":""Point"",""coordinates"":[81.39725186176773,27.804850958495592]}"
2929,3648.951219512195,3031.268292682927,2238.731707317073,4048.121951219512,-16.995620646709714,-9.915239903162735,"{""type"":""Point"",""coordinates"":[78.78813227496691,27.26741209225974]}"
2930,3340.393548387097,2664.916129032258,2013.8774193548388,3856.374193548387,-16.04389614102215,-9.620327796251802,"{""type"":""Point"",""coordinates"":[78.01394197381624,28.66765028952275]}"
2931,3644.4383561643835,2958.8630136986303,2195.246575342466,4105.753424657534,-16.59236588258785,-10.012729696265096,"{""type"":""Point"",""coordinates"":[79.79708692438061,25.676970591603077]}"
2932,3888.439024390244,3284.048780487805,2500.829268292683,4112.707317073171,-17.033547510745397,-9.91296317912016,"{""type"":""Point"",""coordinates"":[78.83814547720579,26.95713279528765]}"
2933,3274.8837209302324,2697.6279069767443,2001.906976744186,3548.3488372093025,-16.153376225805495,-9.96023036968705,"{""type"":""Point"",""coordinates"":[78.80145909714982,28.7268254176501]}"
2934,3750.1470588235293,3003.0588235294117,2231.029411764706,4145.264705882353,-16.753159051914224,-9.438147626156224,"{""type"":""Point"",""coordinates"":[82.99072323151209,26.013616622168175]}"
2935,3467.5675675675675,2847.7027027027025,2167.7567567567567,3606.4054054054054,-17.47638462348423,-10.0738675627861,"{""type"":""Point"",""coordinates"":[79.45602482567547,25.714444858569568]}"
2936,3440.9375,2767.125,2073.375,3668.5625,-16.606008090601527,-9.67692396511528,"{""type"":""Point"",""coordinates"":[83.72171079564127,26.842196096293748]}"
2937,3750.4871794871797,3277.1794871794873,2640.24358974359,3811.0641025641025,-13.72560906545566,-6.931281442667702,"{""type"":""Point"",""coordinates"":[79.03963410667791,26.773520291699047]}"
2938,4002.6470588235293,3320.014705882353,2524.720588235294,4036.514705882353,-17.62147423662731,-10.618022333332174,"{""type"":""Point"",""coordinates"":[80.48984877522358,26.9986559255459]}"
2939,3972.7430555555557,3257.8888888888887,2488.4513888888887,4162.5625,-17.36807812840884,-10.483646109636632,"{""type"":""Point"",""coordinates"":[81.04141230082662,26.1589208724062]}"
2940,3742.2285714285713,3076.9142857142856,2335.6285714285714,4063.4285714285716,-17.44118128416547,-10.277209607688977,"{""type"":""Point"",""coordinates"":[83.69072792194487,25.730504785836555]}"
2941,3464.684210526316,2809.315789473684,2083.4736842105262,3606.815789473684,-17.369902976803235,-10.296246284595426,"{""type"":""Point"",""coordinates"":[79.43417361302188,25.37485509995178]}"
2942,3659.775,3002.4,2093.975,4062.6,-17.214539486615376,-10.685445804649659,"{""type"":""Point"",""coordinates"":[79.77252751617404,27.633419341461558]}"
2943,3297.942857142857,2597.6,2024.6857142857143,3686.2,-18.20172771527672,-10.969363504570955,"{""type"":""Point"",""coordinates"":[83.77045167629139,25.446698915057855]}"
2944,4176.35294117647,3330.0882352941176,2323.5,3663.0,-18.793310068846225,-11.766237200409579,"{""type"":""Point"",""coordinates"":[82.89167990682093,24.067626544620722]}"
2945,3644.0,2960.3714285714286,2248.2571428571428,4064.657142857143,-17.66383627735127,-10.825450514266674,"{""type"":""Point"",""coordinates"":[83.73391404921912,25.842183659605528]}"
2946,2790.438311688312,2389.7305194805194,2226.409090909091,3175.6428571428573,-19.877262154882356,-12.705107549400234,"{""type"":""Point"",""coordinates"":[78.13690153323905,28.81476864905172]}"
2947,3135.2580645161293,2724.967741935484,2705.3225806451615,3361.967741935484,-17.547064626551798,-10.895678716935134,"{""type"":""Point"",""coordinates"":[82.19347587337035,26.831459358711605]}"
2948,3349.2820512820513,2804.474358974359,2279.0384615384614,3950.1666666666665,-16.195821013876948,-9.253143648808885,"{""type"":""Point"",""coordinates"":[79.29190887831784,28.8601882171314]}"
2949,3164.0555555555557,2505.277777777778,1853.9166666666667,3568.8055555555557,-15.91657381716595,-9.49623640380391,"{""type"":""Point"",""coordinates"":[77.61369471835188,29.075772026498452]}"
2950,3542.8636363636365,2952.961038961039,2216.512987012987,3910.2272727272725,-16.64048028935598,-9.854690718527081,"{""type"":""Point"",""coordinates"":[78.10561788773096,27.839123351663034]}"
2951,3838.5675675675675,2937.5135135135133,2129.054054054054,3537.0,-15.916793774647518,-9.325118563511403,"{""type"":""Point"",""coordinates"":[80.86443347501017,25.035308627592354]}"
2952,3719.5238095238096,3005.9523809523807,2586.6190476190477,3956.746031746032,-16.49866894241927,-10.322131843397468,"{""type"":""Point"",""coordinates"":[83.07991947959255,26.511778515395765]}"
2953,3656.348484848485,3059.3333333333335,2193.3030303030305,3660.287878787879,-17.23948555827793,-9.688127208480742,"{""type"":""Point"",""coordinates"":[84.0681201252283,26.60685412541286]}"
2954,4074.8536585365855,3438.6585365853657,2518.390243902439,4376.878048780488,-17.753996301657182,-10.573853514063341,"{""type"":""Point"",""coordinates"":[78.87768533593315,26.969571230819536]}"
2955,3828.512195121951,3228.9634146341464,2327.878048780488,4180.463414634146,-16.601309057237074,-9.75079325363022,"{""type"":""Point"",""coordinates"":[78.55990389788491,27.048259450581668]}"
2956,3280.347222222222,2724.9444444444443,2133.4444444444443,3391.4861111111113,-15.998082526148762,-9.699612568465476,"{""type"":""Point"",""coordinates"":[78.54969734079948,29.292926962662527]}"
2957,3259.527777777778,2594.9861111111113,1921.7083333333333,3626.375,-15.664460228733619,-9.659765892135319,"{""type"":""Point"",""coordinates"":[78.39371321910828,29.03400726003617]}"
2958,3495.779411764706,2800.955882352941,2118.1029411764707,3919.014705882353,-13.931287451839273,-7.088234447352806,"{""type"":""Point"",""coordinates"":[80.89886969818943,27.073537451207653]}"
2959,3668.409722222222,3073.1111111111113,2407.0625,3885.5416666666665,-17.520590648295993,-10.383978527123581,"{""type"":""Point"",""coordinates"":[80.00929521481902,25.82661918463161]}"
2960,3776.1843971631206,3095.241134751773,2273.3829787234044,4181.368794326241,-16.77818423360539,-9.37241810649978,"{""type"":""Point"",""coordinates"":[80.02765671755957,26.76586526072694]}"
2961,3854.28125,3194.53125,2326.125,3792.96875,-16.644452869665972,-9.5231002945456,"{""type"":""Point"",""coordinates"":[81.38173940835806,27.900710668007367]}"
2962,3406.8333333333335,2686.1111111111113,2064.5833333333335,3847.5,-17.518710406852733,-10.032112785241837,"{""type"":""Point"",""coordinates"":[83.09684482611861,24.67191713370415]}"
2963,3592.75,3032.65625,2308.5625,3720.375,-17.3310097647358,-10.56702384788532,"{""type"":""Point"",""coordinates"":[81.69465548014992,27.16735658137085]}"
2964,3234.7462686567164,2588.4328358208954,2057.820895522388,3681.865671641791,-15.578346996811565,-9.416410235953936,"{""type"":""Point"",""coordinates"":[77.58573109082297,29.783285788945403]}"
2965,3299.4303797468356,2629.46835443038,1973.987341772152,3756.0759493670885,-16.309805915747518,-9.899047955265653,"{""type"":""Point"",""coordinates"":[80.04437735494542,27.52906893797266]}"
2966,3359.6133333333332,2564.4933333333333,1890.2133333333334,3623.08,-15.502747086111883,-9.584165144758307,"{""type"":""Point"",""coordinates"":[78.92225496434939,25.9348733082768]}"
2967,4004.794117647059,3275.735294117647,2475.0,4236.441176470588,-17.69941067196338,-10.490574073455287,"{""type"":""Point"",""coordinates"":[82.96232883379028,25.57059220651949]}"
2968,2718.5625,1931.53125,1474.84375,3582.15625,-14.630363219385881,-8.098670431915327,"{""type"":""Point"",""coordinates"":[82.0048885437882,27.763972038001437]}"
2969,3638.114285714286,2948.0285714285715,2190.1428571428573,3915.8285714285716,-17.01065064781245,-10.313443051175026,"{""type"":""Point"",""coordinates"":[81.4689106659129,26.573836506774324]}"
2970,3303.2702702702704,2760.2972972972975,1959.027027027027,3583.2972972972975,-17.050968236304215,-10.713283380112728,"{""type"":""Point"",""coordinates"":[80.095604083203,28.414294405267416]}"
2971,3636.90625,3028.96875,2227.53125,3841.15625,-16.940461645982403,-9.93080411801371,"{""type"":""Point"",""coordinates"":[81.48066203106507,27.590682420245116]}"
2972,3444.3828125,2807.21875,1969.1015625,3343.1484375,-16.38633710738178,-9.377192568937778,"{""type"":""Point"",""coordinates"":[78.90711999946309,24.293949798680625]}"
2973,3772.2419354838707,3076.1774193548385,2204.967741935484,3942.7258064516127,-16.792759080339604,-10.000511750937415,"{""type"":""Point"",""coordinates"":[82.59017458880976,26.752420289141863]}"
2974,3722.5176470588235,3039.3176470588237,2080.9764705882353,3772.788235294118,-16.4364860632003,-9.311929911879037,"{""type"":""Point"",""coordinates"":[78.53287539641072,24.745058766517314]}"
2975,3868.0779220779223,3385.3506493506493,2459.974025974026,4124.116883116883,-18.823328550787497,-11.458700626545312,"{""type"":""Point"",""coordinates"":[77.98115629456153,27.445461722441582]}"
2976,3646.0387596899227,3039.5813953488373,2360.124031007752,3830.3333333333335,-17.90130384225059,-10.623772054114664,"{""type"":""Point"",""coordinates"":[83.06198352795386,27.122957428945355]}"
2977,3736.5897435897436,3073.7521367521367,2120.094017094017,3776.7521367521367,-17.131421289304885,-10.281184989078497,"{""type"":""Point"",""coordinates"":[78.95345260128735,25.272211027703]}"
2978,3437.2105263157896,2744.657894736842,2033.0,3767.7894736842104,-16.03840760274245,-9.480673931752008,"{""type"":""Point"",""coordinates"":[79.18131636185427,28.058381777029886]}"
2979,3737.5135135135133,3164.864864864865,2348.108108108108,4164.594594594595,-16.87396742536549,-10.077635355363622,"{""type"":""Point"",""coordinates"":[79.86015768113543,26.95359687972562]}"
2980,3545.2162162162163,2765.6216216216217,2197.4054054054054,4098.878378378378,-15.46506611059258,-9.724206368706616,"{""type"":""Point"",""coordinates"":[79.89140100945497,26.086561932198578]}"
2981,3247.2272727272725,2638.560606060606,2077.878787878788,3475.287878787879,-16.374428471048066,-9.808485604772274,"{""type"":""Point"",""coordinates"":[80.68925463125208,28.283365870520637]}"
2982,3767.8611111111113,2878.5555555555557,1973.138888888889,3479.972222222222,-16.246127600289153,-9.537905549632987,"{""type"":""Point"",""coordinates"":[83.1395075168853,24.601180000503977]}"
2983,3237.5384615384614,2662.076923076923,1990.8974358974358,3596.076923076923,-15.35909004222862,-8.637670714898249,"{""type"":""Point"",""coordinates"":[81.86474243892714,25.434157778826243]}"
2984,3736.4146341463415,3099.268292682927,2285.8536585365855,4012.121951219512,-18.066724418133468,-10.442453979960517,"{""type"":""Point"",""coordinates"":[79.4293373780617,27.864567486556183]}"
2985,3946.2714285714287,3294.6,2528.8285714285716,4165.171428571429,-18.140724179443954,-11.123290353031333,"{""type"":""Point"",""coordinates"":[80.50530884104026,26.162981734971513]}"
2986,3340.027027027027,2655.5945945945946,2027.5675675675675,3775.135135135135,-17.666999389941573,-10.422999571563272,"{""type"":""Point"",""coordinates"":[79.19593246514395,25.318617430559055]}"
2987,3765.2972972972975,3006.675675675676,2149.3783783783783,4085.135135135135,-16.58270635804227,-10.095711621036997,"{""type"":""Point"",""coordinates"":[80.93205925671434,26.11002814306375]}"
2988,3027.0967741935483,2458.8387096774195,1873.9032258064517,3409.8709677419356,-15.717716161561645,-9.424966886951117,"{""type"":""Point"",""coordinates"":[77.70098192259144,29.902128201776897]}"
2989,3594.5,3011.657894736842,2227.5526315789475,3867.7105263157896,-17.984138867973492,-10.769525965206777,"{""type"":""Point"",""coordinates"":[79.40639926258872,28.149762313339778]}"
2990,3683.75,3206.0,2441.5526315789475,3790.157894736842,-18.110101723466414,-10.557430126884167,"{""type"":""Point"",""coordinates"":[81.03552266043494,26.03142740482274]}"
2991,2844.468085106383,2146.531914893617,1666.5106382978724,3347.148936170213,-16.081480873665836,-9.880187143302654,"{""type"":""Point"",""coordinates"":[78.67081105156637,29.20147464408854]}"
2992,3782.5454545454545,3171.285714285714,2281.12987012987,4147.896103896104,-16.747516757653216,-9.940922187419863,"{""type"":""Point"",""coordinates"":[79.50611415665882,27.057685699133792]}"
2993,3976.235294117647,3297.6176470588234,2992.6470588235293,4511.911764705882,-18.167990614341818,-10.885873498316167,"{""type"":""Point"",""coordinates"":[82.91613666762636,25.77117416592762]}"
2994,3742.1875,3011.21875,2157.875,3692.0625,-17.78781556142038,-12.034634270766354,"{""type"":""Point"",""coordinates"":[81.28716361321588,27.68904540823003]}"
2995,3497.1794871794873,2828.4615384615386,2136.6666666666665,4108.384615384615,-17.017820022090735,-10.224575587387527,"{""type"":""Point"",""coordinates"":[81.99001644109786,25.64618847065135]}"
2996,3431.722222222222,2811.8055555555557,2132.0833333333335,3488.6666666666665,-16.454017654532215,-9.953796474930906,"{""type"":""Point"",""coordinates"":[82.14974974836662,27.40607938693617]}"
2997,3635.259541984733,2934.022900763359,2225.8549618320612,3893.2290076335876,-17.355332418305867,-10.443240349882101,"{""type"":""Point"",""coordinates"":[82.60317788110667,26.15814915455109]}"
